央视,#genre#
黑莓电影,http://39.135.138.8:6610/PLTV/88888888/224/3221225718/5/index.m3u8
黑莓电影,http://39.135.138.8:6610/PLTV/88888888/224/3221225764/5/index.m3u8
黑莓电影,http://39.135.138.8:6610/PLTV/88888888/224/3221225769/5/index.m3u8
黑莓电竞,http://39.135.138.8:6610/PLTV/88888888/224/3221225653/5/index.m3u8
黑莓电竞,http://39.135.138.8:6610/PLTV/88888888/224/3221225749/5/index.m3u8
黑莓电竞,http://39.135.138.8:6610/PLTV/88888888/224/3221225750/5/index.m3u8
黑莓电影,http://117.169.119.199:8080/live/jdianying/index.m3u8
黑莓动画,http://117.169.119.199:8080/live/donghuawg/index.m3u8
黑莓电竞,http://117.169.119.199:8080/live/wmyx/index.m3u8
NewTV超级体育,http://117.169.119.199:8080/live/cctv-5/index.m3u8
NewTV精品体育,http://117.169.119.199:8080/live/jtiyu/index.m3u8
NewTV健康有约,http://117.169.119.199:8080/live/ljiankangyouyue/index.m3u8
NewTV军事评论,http://117.169.119.199:8080/live/junshipl/index.m3u8
NewTV精品记录,http://117.169.119.199:8080/live/jingpinjl/index.m3u8
NewTV精品大剧,http://117.169.119.199:8080/live/jdaju/index.m3u8
NewTV古装剧场,http://117.169.119.199:8080/live/guzhuangjc/index.m3u8
NewTV家庭剧场,http://117.169.119.199:8080/live/jiatingjc/index.m3u8
NewTV爱情喜剧,http://117.169.119.199:8080/live/aiqingxj/index.m3u8
NewTV军旅剧场,http://117.169.119.199:8080/live/junlvjc/index.m3u8
NewTV动作电影,http://117.169.119.199:8080/live/dongzuody/index.m3u8
NewTV明星大片,http://117.169.119.199:8080/live/mingxingdp/index.m3u8
NewTV海外剧场,http://117.169.119.199:8080/live/xiqumd/index.m3u8
NewTV惊悚悬疑,http://117.169.119.199:8080/live/jingsongxy/index.m3u8
NewTV农业致富,http://117.169.119.199:8080/live/nongyezf/index.m3u8
NewTV金牌综艺,http://117.169.119.199:8080/live/saishijx/index.m3u8
